---,Actor,Location,Rotation,Scale,Meshes
Row_2328,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Model/Stage/Map_small_tower/BP_pal_map_small_tower.BP_pal_map_small_tower_C',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b07/CustomPaldiumCrystal/mesh/SM_pal_b07_PaldiumCrystal_02.SM_pal_b07_PaldiumCrystal_02'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b07/CustomPaldiumCrystal/material/MI_pal_crystal_02""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b07/CustomPaldiumCrystal/mesh/SM_pal_b07_PaldiumCrystal_02.SM_pal_b07_PaldiumCrystal_02'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b07/CustomPaldiumCrystal/material/MI_pal_crystal_02""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/Map_small_tower/SM_pal_map_small_tower_01.SM_pal_map_small_tower_01'',Materials=(MaterialInstanceConstant'""/Game/Others/KB3D/KB3D_Elysium/Materials/KB3D_ELS_GoldAnc""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/babel/material/MI_pal_b08_babel_tilling_metal""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/Boss/Material/M_pa_Boss_MockupEmmisiv3""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/babel/material/MI_pal_b08_babel_tilling_whiteB""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/babel/material/MI_pal_b08_babel_tilling_metal""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/babel/material/MI_pal_b08_babel_tilling_metal""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/babel/material/MI_pal_b08_babel_tilling_whiteB""')))"
Row_2329,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Model/Stage/Map_small_tower/BP_pal_map_small_tower.BP_pal_map_small_tower_C',"(X=0.000000,Y=0.000000,Z=0.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b07/CustomPaldiumCrystal/mesh/SM_pal_b07_PaldiumCrystal_02.SM_pal_b07_PaldiumCrystal_02'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b07/CustomPaldiumCrystal/material/MI_pal_crystal_02""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b07/CustomPaldiumCrystal/mesh/SM_pal_b07_PaldiumCrystal_02.SM_pal_b07_PaldiumCrystal_02'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b07/CustomPaldiumCrystal/material/MI_pal_crystal_02""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/Map_small_tower/SM_pal_map_small_tower_01.SM_pal_map_small_tower_01'',Materials=(MaterialInstanceConstant'""/Game/Others/KB3D/KB3D_Elysium/Materials/KB3D_ELS_GoldAnc""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/babel/material/MI_pal_b08_babel_tilling_metal""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/Boss/Material/M_pa_Boss_MockupEmmisiv3""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/babel/material/MI_pal_b08_babel_tilling_whiteB""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/babel/material/MI_pal_b08_babel_tilling_metal""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/babel/material/MI_pal_b08_babel_tilling_metal""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b08/babel/material/MI_pal_b08_babel_tilling_whiteB""')))"
Row_2330,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/AmbientSoundArea/BP_PalAmbientSoundArea_Cave.BP_PalAmbientSoundArea_Cave_C',"(X=-213626.198211,Y=111142.671068,Z=-2858.201998)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2331,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/AmbientSoundArea/BP_PalAmbientSoundArea_Desert.BP_PalAmbientSoundArea_Desert_C',"(X=19832.285686,Y=-97215.889587,Z=-1614.090643)","(Pitch=0.000000,Yaw=25.713493,Roll=0.000000)","(X=21.643427,Y=57.399319,Z=69.829979)",""
Row_2332,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/AmbientSoundArea/BP_PalAmbientSoundArea_Desert.BP_PalAmbientSoundArea_Desert_C',"(X=35264.310546,Y=367917.926430,Z=8238.240981)","(Pitch=0.000000,Yaw=-25.072991,Roll=0.000000)","(X=380.000000,Y=150.000000,Z=350.000000)",""
Row_2333,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/AmbientSoundArea/BP_PalAmbientSoundArea_Desert.BP_PalAmbientSoundArea_Desert_C',"(X=7260.761507,Y=278799.012463,Z=9409.356775)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=120.000000,Y=120.000000,Z=150.000000)",""
Row_2334,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/AmbientSoundArea/BP_PalAmbientSoundArea_Forest.BP_PalAmbientSoundArea_Forest_C',"(X=-30571.863536,Y=-89717.453418,Z=3591.606159)","(Pitch=0.000000,Yaw=30.985051,Roll=0.000000)","(X=51.512333,Y=39.363708,Z=40.292358)",""
Row_2335,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/AmbientSoundArea/BP_PalAmbientSoundArea_Forest.BP_PalAmbientSoundArea_Forest_C',"(X=-392144.246460,Y=67977.332738,Z=3999.008158)","(Pitch=0.000000,Yaw=38.470270,Roll=0.000000)","(X=132.279114,Y=181.484207,Z=46.938370)",""
Row_2336,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/AmbientSoundArea/BP_PalAmbientSoundArea_Forest.BP_PalAmbientSoundArea_Forest_C',"(X=-177745.261265,Y=35923.416297,Z=3999.008158)","(Pitch=0.000000,Yaw=38.470270,Roll=0.000000)","(X=158.275620,Y=369.529724,Z=180.000000)",""
Row_2337,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/AmbientSoundArea/BP_PalAmbientSoundArea_Forest.BP_PalAmbientSoundArea_Forest_C',"(X=-163316.245069,Y=274642.798666,Z=3999.008158)","(Pitch=0.000000,Yaw=38.470270,Roll=0.000000)","(X=200.000000,Y=360.000000,Z=150.000000)",""
Row_2338,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/AmbientSoundArea/BP_PalAmbientSoundArea_Sakura.BP_PalAmbientSoundArea_Sakura_C',"(X=-16240.016506,Y=-128010.473334,Z=5352.697841)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=37.186207,Y=37.186207,Z=48.441616)",""
Row_2339,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/AmbientSoundArea/BP_PalAmbientSoundArea_SeaSide.BP_PalAmbientSoundArea_SeaSide_C',"(X=-1174.729460,Y=-68767.505996,Z=-1862.250901)","(Pitch=0.000000,Yaw=-41.339819,Roll=0.000000)","(X=-29.718437,Y=-16.384954,Z=-49.748798)",""
Row_2340,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/AmbientSoundArea/BP_PalAmbientSoundArea_SeaSide.BP_PalAmbientSoundArea_SeaSide_C',"(X=-417653.680643,Y=17131.606618,Z=-751.709969)","(Pitch=0.000000,Yaw=32.046527,Roll=0.000000)","(X=37.000000,Y=69.250000,Z=20.250000)",""
Row_2341,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/AmbientSoundArea/BP_PalAmbientSoundArea_SeaSide.BP_PalAmbientSoundArea_SeaSide_C',"(X=-327849.806358,Y=9241.306389,Z=-2102.617190)","(Pitch=0.000000,Yaw=-20.816637,Roll=0.000000)","(X=68.750000,Y=19.000000,Z=13.500000)",""
Row_2342,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/AmbientSoundArea/BP_PalAmbientSoundArea_SeaSide.BP_PalAmbientSoundArea_SeaSide_C',"(X=-268425.403233,Y=-23359.143474,Z=-2102.617190)","(Pitch=0.000000,Yaw=-34.390276,Roll=0.000000)","(X=68.750000,Y=19.000000,Z=13.500000)",""
Row_2343,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/AmbientSoundArea/BP_PalAmbientSoundArea_SeaSide.BP_PalAmbientSoundArea_SeaSide_C',"(X=-178055.888819,Y=-30735.488918,Z=-2102.617190)","(Pitch=0.000000,Yaw=-25.750582,Roll=0.000000)","(X=42.250000,Y=65.000000,Z=13.500000)",""
Row_2344,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/AmbientSoundArea/BP_PalAmbientSoundArea_SeaSide.BP_PalAmbientSoundArea_SeaSide_C',"(X=-151926.674106,Y=24195.898048,Z=-1924.803200)","(Pitch=0.000000,Yaw=-17.411024,Roll=0.000000)","(X=-28.000000,Y=-80.500000,Z=-28.000000)",""
Row_2345,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/AmbientSoundArea/BP_PalAmbientSoundArea_SeaSide.BP_PalAmbientSoundArea_SeaSide_C',"(X=111367.778189,Y=432097.502023,Z=-2102.604435)","(Pitch=0.000000,Yaw=-116.205762,Roll=0.000000)","(X=65.250000,Y=300.000000,Z=30.000000)",""
Row_2346,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/AmbientSoundArea/BP_PalAmbientSoundArea_SeaSide.BP_PalAmbientSoundArea_SeaSide_C',"(X=34884.223211,Y=258404.276647,Z=-2102.611396)","(Pitch=0.000000,Yaw=-52.540270,Roll=0.000000)","(X=52.500000,Y=109.750000,Z=49.500000)",""
Row_2347,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/AmbientSoundArea/BP_PalAmbientSoundArea_SeaSide.BP_PalAmbientSoundArea_SeaSide_C',"(X=-473776.778726,Y=-31867.680878,Z=-3302.547053)","(Pitch=0.000000,Yaw=47.183464,Roll=0.000000)","(X=104.750000,Y=49.250000,Z=49.250000)",""
Row_2348,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/AmbientSoundArea/BP_PalAmbientSoundArea_SkyIsland.BP_PalAmbientSoundArea_SkyIsland_C',"(X=-762610.000000,Y=-42230.000000,Z=63040.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=206.750000,Y=388.750000,Z=245.500000)",""
Row_2349,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/AmbientSoundArea/BP_PalAmbientSoundArea_SnowyMountain.BP_PalAmbientSoundArea_SnowyMountain_C',"(X=67940.066032,Y=83999.624737,Z=39885.128828)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=200.000000,Y=220.000000,Z=250.000000)",""
Row_2350,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/AmbientSoundArea/BP_PalAmbientSoundArea_Swamp.BP_PalAmbientSoundArea_Swamp_C',"(X=-53933.923103,Y=-26980.605636,Z=-1053.527460)","(Pitch=0.000000,Yaw=-162.566346,Roll=0.000000)","(X=18.477398,Y=71.556519,Z=36.636551)",""
Row_2351,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/AmbientSoundArea/BP_PalAmbientSoundArea_Volcano.BP_PalAmbientSoundArea_Volcano_C',"(X=-370385.219179,Y=-99611.380301,Z=42934.163011)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=250.000000,Y=250.000000,Z=500.000000)",""
Row_2352,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/RegionAndBiome/BP_PalBiomeTriggerBox.BP_PalBiomeTriggerBox_C',"(X=-341333.164912,Y=-110007.525375,Z=30883.929291)","(Pitch=0.000000,Yaw=59.941963,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2353,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/RegionAndBiome/BP_PalBiomeTriggerBox.BP_PalBiomeTriggerBox_C',"(X=-16162.881525,Y=-123520.500723,Z=6641.367267)","(Pitch=0.000000,Yaw=-30.056664,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2354,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/RegionAndBiome/BP_PalBiomeTriggerBox.BP_PalBiomeTriggerBox_C',"(X=43934.641483,Y=371481.156408,Z=14382.689046)","(Pitch=0.000000,Yaw=-30.056664,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2355,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/RegionAndBiome/BP_PalBiomeTriggerBox.BP_PalBiomeTriggerBox_C',"(X=79770.546335,Y=77202.563791,Z=52285.649590)","(Pitch=0.000000,Yaw=-84.029437,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2356,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/RegionAndBiome/BP_PalBiomeTriggerBox_WildlifeSanctuary.BP_PalBiomeTriggerBox_WildlifeSanctuary_C',"(X=79.000000,Y=-20.000000,Z=-6285.000000)","(Pitch=0.000000,Yaw=66.861676,Roll=-0.000000)","(X=795.000000,Y=795.000000,Z=795.000000)",""
Row_2357,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/System/Volume/BP_PalBlockingVolume.BP_PalBlockingVolume_C',"(X=310372.064575,Y=193860.000000,Z=-1070.000000)","(Pitch=0.000000,Yaw=97.107072,Roll=0.000000)","(X=10000.000000,Y=10.000000,Z=2610.603271)","((StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Cube.Cube'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_2358,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/System/Volume/BP_PalBlockingVolume.BP_PalBlockingVolume_C',"(X=-196520.000000,Y=682110.000000,Z=-1070.000000)","(Pitch=0.000000,Yaw=180.000000,Roll=0.000000)","(X=20115.083008,Y=10.000000,Z=2610.603271)","((StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Cube.Cube'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_2359,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/System/Volume/BP_PalBlockingVolume.BP_PalBlockingVolume_C',"(X=-1077480.793389,Y=116639.994130,Z=-1070.000000)","(Pitch=0.000000,Yaw=-90.000000,Roll=0.000000)","(X=27102.391602,Y=17.945762,Z=3405.177979)","((StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Cube.Cube'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_2360,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/System/Volume/BP_PalBlockingVolume.BP_PalBlockingVolume_C',"(X=-745651.795058,Y=-705844.288249,Z=-1070.001245)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=15021.916016,Y=14.990296,Z=3109.633057)","((StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Cube.Cube'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_2361,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/System/Volume/BP_PalBlockingVolume.BP_PalBlockingVolume_C',"(X=-962719.752089,Y=146849.731983,Z=-1070.001245)","(Pitch=0.000000,Yaw=60.062413,Roll=0.000000)","(X=15021.916016,Y=14.990296,Z=3109.633057)","((StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Cube.Cube'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_2362,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/System/Volume/BP_PalBlockingVolume.BP_PalBlockingVolume_C',"(X=-457477.037245,Y=595445.580982,Z=-1070.001245)","(Pitch=0.000000,Yaw=34.877906,Roll=0.000000)","(X=15021.916016,Y=14.990296,Z=3109.633057)","((StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Cube.Cube'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_2363,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/System/Volume/BP_PalBlockingVolume.BP_PalBlockingVolume_C',"(X=390304.107398,Y=-26000.363554,Z=-1070.000086)","(Pitch=0.000000,Yaw=40.000000,Roll=0.000000)","(X=5000.000000,Y=19.985505,Z=3609.152100)","((StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Cube.Cube'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_2364,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/System/Volume/BP_PalBlockingVolume.BP_PalBlockingVolume_C',"(X=106232.347888,Y=-224886.639237,Z=-1070.000074)","(Pitch=0.000000,Yaw=-171.745086,Roll=0.000000)","(X=2851.156982,Y=19.985505,Z=3609.152100)","((StaticMesh=/Script/Engine.StaticMesh'/Engine/BasicShapes/Cube.Cube'',Materials=(Material'""/Engine/EngineMaterials/WorldGridMaterial""')))"
Row_2365,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Debug/BP_PalBotBuilderLocation.BP_PalBotBuilderLocation_C',"(X=-350550.000000,Y=277450.000000,Z=3210.000000)","(Pitch=0.000000,Yaw=-30.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2366,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Debug/BP_PalBotBuilderLocation.BP_PalBotBuilderLocation_C',"(X=-361960.000000,Y=263570.000000,Z=7100.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2367,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Debug/BP_PalBotBuilderLocation.BP_PalBotBuilderLocation_C',"(X=-346930.000000,Y=263210.000000,Z=4010.000000)","(Pitch=0.000000,Yaw=-79.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2368,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Debug/BP_PalBotBuilderLocation.BP_PalBotBuilderLocation_C',"(X=-347870.000000,Y=246680.000000,Z=53.864907)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2369,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Debug/BP_PalBotBuilderLocation.BP_PalBotBuilderLocation_C',"(X=-336230.000000,Y=253050.000000,Z=3180.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2370,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Debug/BP_PalBotBuilderLocation.BP_PalBotBuilderLocation_C',"(X=-373810.000000,Y=278740.000000,Z=-2050.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2371,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Debug/BP_PalBotBuilderLocation.BP_PalBotBuilderLocation_C',"(X=-337020.000000,Y=233950.000000,Z=-1880.000000)","(Pitch=0.000000,Yaw=99.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2372,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Debug/BP_PalBotBuilderLocation.BP_PalBotBuilderLocation_C',"(X=-322960.000000,Y=245860.000000,Z=2065.322854)","(Pitch=0.000000,Yaw=129.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2373,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Debug/BP_PalBotBuilderLocation.BP_PalBotBuilderLocation_C',"(X=-314980.000000,Y=236610.000000,Z=2390.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2374,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Debug/BP_PalBotBuilderLocation.BP_PalBotBuilderLocation_C',"(X=-325550.000000,Y=225510.000000,Z=-926.758079)","(Pitch=0.000000,Yaw=-50.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2375,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Debug/BP_PalBotBuilderLocation.BP_PalBotBuilderLocation_C',"(X=-335570.000000,Y=213010.000000,Z=-1383.240134)","(Pitch=0.000000,Yaw=89.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2376,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Debug/BP_PalBotBuilderLocation.BP_PalBotBuilderLocation_C',"(X=-321300.000000,Y=196820.000000,Z=675.537820)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2377,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Debug/BP_PalBotBuilderLocation.BP_PalBotBuilderLocation_C',"(X=-299120.000000,Y=244340.000000,Z=-1880.000000)","(Pitch=0.000000,Yaw=-40.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2378,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Debug/BP_PalBotBuilderLocation.BP_PalBotBuilderLocation_C',"(X=-285480.000000,Y=248610.000000,Z=-1844.999473)","(Pitch=0.000000,Yaw=-50.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2379,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Debug/BP_PalBotBuilderLocation.BP_PalBotBuilderLocation_C',"(X=-350480.000000,Y=209820.000000,Z=-2061.020286)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2380,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Debug/BP_PalBotBuilderLocation.BP_PalBotBuilderLocation_C',"(X=-364820.000000,Y=207550.000000,Z=-2090.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2381,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Debug/BP_PalBotBuilderLocation.BP_PalBotBuilderLocation_C',"(X=-381270.000000,Y=207620.000000,Z=-2030.000000)","(Pitch=0.000000,Yaw=-40.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2382,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Debug/BP_PalBotBuilderLocation.BP_PalBotBuilderLocation_C',"(X=-381570.000000,Y=234700.000000,Z=-1590.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2383,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Debug/BP_PalBotBuilderLocation.BP_PalBotBuilderLocation_C',"(X=-395230.000000,Y=234060.000000,Z=-1920.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2384,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Debug/BP_PalBotBuilderLocation.BP_PalBotBuilderLocation_C',"(X=-335780.000000,Y=200720.000000,Z=-90.000000)","(Pitch=0.000000,Yaw=79.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2385,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Debug/BP_PalBotBuilderLocation.BP_PalBotBuilderLocation_C',"(X=-304770.000000,Y=229560.000000,Z=2850.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2386,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Debug/BP_PalBotBuilderLocation.BP_PalBotBuilderLocation_C',"(X=-272670.000000,Y=215120.000000,Z=-1110.000000)","(Pitch=0.000000,Yaw=-40.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2387,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Debug/BP_PalBotBuilderLocation.BP_PalBotBuilderLocation_C',"(X=-264330.000000,Y=202610.000000,Z=-360.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2388,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Debug/BP_PalBotBuilderLocation.BP_PalBotBuilderLocation_C',"(X=-279420.000000,Y=204090.000000,Z=-1280.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2389,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Debug/BP_PalBotBuilderLocation.BP_PalBotBuilderLocation_C',"(X=-295700.000000,Y=192010.000000,Z=-80.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2390,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Debug/BP_PalBotBuilderLocation.BP_PalBotBuilderLocation_C',"(X=-334970.000000,Y=184160.000000,Z=810.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2391,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Debug/BP_PalBotBuilderLocation.BP_PalBotBuilderLocation_C',"(X=-364580.000000,Y=189650.000000,Z=4440.000000)","(Pitch=0.000000,Yaw=179.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2392,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Debug/BP_PalBotBuilderLocation.BP_PalBotBuilderLocation_C',"(X=-347880.000000,Y=168610.000000,Z=5490.000000)","(Pitch=0.000000,Yaw=-50.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2393,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Debug/BP_PalBotBuilderLocation.BP_PalBotBuilderLocation_C',"(X=-362960.000000,Y=157810.000000,Z=4580.000000)","(Pitch=0.000000,Yaw=79.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_2394,/Script/Engine.BlueprintGeneratedClass'/Game/Pal/Blueprint/Debug/BP_PalBotBuilderLocation.BP_PalBotBuilderLocation_C',"(X=-344600.000000,Y=139490.000000,Z=1220.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
